f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month
Apartment,Private room,Private,flexible,Real Bed,Hackney,24,1,1,96,1,1,0.1,0,1,1,285,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,24,7848837,Hackney,flexible,Private room,Apartment,3.17805383034795,1,0,0,0,2,0.693147180559945,2,5.65599181081985,31.9902433640612,180.936554493264,81225,23149125,4.56434819146784,1,0,1,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,159,4,1,96,0,2,0.52,20,3,2,405,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,159,16173310,Hackney,strict,Entire home/apt,Apartment,5.06890420222023,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,108,6,1,96,5,1,0.71,0,1,2,209,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,108,13886374,Hackney,flexible,Entire home/apt,Apartment,4.68213122712422,36,1.79175946922805,3.2104019955684,0.693147180559945,2,1.79175946922805,2,5.34710753071747,28.5915589450555,152.882140150058,43681,9129329,4.56434819146784,1,0,0,0
Apartment,Private room,Private,flexible,Couch,Hackney,38,1,1,96,0,1,0.52,10,1,1,405,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,38,11458686,Hackney,flexible,Private room,Apartment,3.63758615972639,1,0,0,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,45,1,1,100,1,1,0.11,15,1,1,262,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,45,11457644,Hackney,flexible,Private room,Apartment,3.80666248977032,1,0,0,0,2,0.693147180559945,2,5.57215403217776,31.0489005583149,173.009256440701,68644,17984728,4.60517018598809,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,35,1,2,96,0,1,0.52,0,1,1,405,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,11026244,Hackney,flexible,Private room,House,3.55534806148941,1,0,0,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,45,2,1,96,0,1,0.52,0,1,1,405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,45,6479097,Hackney,flexible,Private room,Apartment,3.80666248977032,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
House,Private room,Private,flexible,Real Bed,Hackney,50,2,1,90,4,1,0.18,15,1,1,657,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,50,3890015,Hackney,flexible,Private room,House,3.91202300542815,4,0.693147180559945,0.480453013918201,0,2,1.6094379124341,2,6.48920493132532,42.1097806407368,273.258996190897,431649,283593393,4.49980967033027,1,0,0,0
House,Private room,Private,moderate,Real Bed,Hackney,40,2,1,100,2,1,0.28,0,1,1,212,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,12877586,Hackney,moderate,Private room,House,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,5.36129216570943,28.7434536860973,154.102053062705,44944,9528128,4.60517018598809,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,45,2,1,96,0,1,0.52,15,1,1,405,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,45,15979618,Hackney,flexible,Private room,House,3.80666248977032,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,50,3,1,91,14,1,2,10,2,2,208,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,50,13179346,Hackney,strict,Private room,Apartment,3.91202300542815,9,1.09861228866811,1.20694896081258,0.693147180559945,2,2.70805020110221,2,5.34233425196481,28.5405352597164,152.473079087392,43264,8998912,4.51085950651685,2,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,30,2,1,96,0,1,0.52,0,1,1,405,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,30,8013745,Hackney,flexible,Private room,House,3.40119738166216,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,70,2,1,100,10,1,0.88,0,3,1,339,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,70,11902210,Hackney,strict,Entire home/apt,Apartment,4.24849524204936,4,0.693147180559945,0.480453013918201,0,2,2.39789527279837,2,5.82894561761021,33.9766070130572,198.047794550024,114921,38958219,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,7,2,95,10,4,0.78,20,1,2,383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,100,2192253,Hackney,strict,Entire home/apt,Apartment,4.60517018598809,49,1.94591014905531,3.78656630819647,0.693147180559945,3,2.39789527279837,2,5.95064255258773,35.4101467886678,210.713126274024,146689,56181887,4.55387689160054,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,35,3,2,96,0,1,0.52,0,20,2,405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35,13372932,Hackney,flexible,Private room,Apartment,3.55534806148941,9,1.09861228866811,1.20694896081258,0.693147180559945,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,2,1,95,8,1,0.54,0,2,1,446,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,90,9472481,Hackney,moderate,Entire home/apt,Apartment,4.49980967033027,4,0.693147180559945,0.480453013918201,0,2,2.19722457733622,2,6.10255859461357,37.2412214006919,227.266735732699,198916,88716536,4.55387689160054,2,0,0,0
House,Private room,Private,moderate,Real Bed,Hackney,25,2,1.5,100,2,1,0.11,0,3,1,535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,8307722,Hackney,moderate,Private room,House,3.2188758248682,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,6.2841341610708,39.490342154337,248.162608164444,286225,153130375,4.60517018598809,3,0,0,0
House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,250,6,1.5,96,0,1,0.52,0,1,4,405,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,250,12317753,Hackney,flexible,Entire home/apt,House,5.52146091786225,36,1.79175946922805,3.2104019955684,1.38629436111989,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Couch,Hackney,50,4,1,78,29,1,0.86,14,1,2,1006,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,50,1781535,Hackney,moderate,Entire home/apt,Apartment,3.91202300542815,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.40119738166216,2,6.91473089271856,47.8135033187164,330.61750848703,1012036,1018108216,4.35670882668959,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,175,5,1.5,94,31,6,1.08,0,2,4,861,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,175,3982582,Hackney,strict,Entire home/apt,Apartment,5.16478597392351,25,1.6094379124341,2.59029039398023,1.38629436111989,2,3.46573590279973,2,6.75925527066369,45.6875318139949,308.81369021736,741321,638277381,4.54329478227,2,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,49,2,1,98,20,1,3.06,0,3,1,195,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,49,14242826,Hackney,strict,Private room,Apartment,3.89182029811063,4,0.693147180559945,0.480453013918201,0,2,3.04452243772342,2,5.27811465923052,27.8584943559841,147.04032744441,38025,7414875,4.58496747867057,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,85,2,1,96,0,1,0.52,0,3,1,405,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,85,16608898,Hackney,flexible,Entire home/apt,Apartment,4.44265125649032,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,140,6,1.5,73,3,6,0.05,0,7,5,1665,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,140,465221,Hackney,strict,Entire home/apt,House,4.9416424226093,36,1.79175946922805,3.2104019955684,1.6094379124341,2,1.38629436111989,2,7.41818082272679,55.0294067186715,408.218089606481,2772225,4615754625,4.29045944114839,3,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,34,2,1,96,2,1,0.37,5,21,1,160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,34,14103971,Hackney,strict,Private room,Apartment,3.52636052461616,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,5.08140436498446,25.8206703204832,131.205266873328,25600,4096000,4.56434819146784,3,0,1,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,70,4,1,100,1,2,0.16,20,3,2,187,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,70,14648860,Hackney,strict,Entire home/apt,Apartment,4.24849524204936,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0.693147180559945,2,5.23644196282995,27.4203244300864,143.584937480115,34969,6539203,4.60517018598809,3,0,0,0
House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,170,4,1,96,0,2,0.52,15,2,2,405,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,170,10382423,Hackney,moderate,Entire home/apt,House,5.13579843705026,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,125,4,1,96,0,4,0.52,25,5,2,405,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,125,7459730,Hackney,flexible,Entire home/apt,Apartment,4.8283137373023,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,55,3,2,80,3,1,0.11,0,3,2,805,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55,4671031,Hackney,strict,Entire home/apt,Apartment,4.00733318523247,9,1.09861228866811,1.20694896081258,0.693147180559945,3,1.38629436111989,2,6.69208374250663,44.7839848167215,299.698176716646,648025,521660125,4.38202663467388,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,105,4,1,90,2,1,0.1,0,1,2,600,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,105,3928321,Hackney,moderate,Entire home/apt,Apartment,4.65396035015752,16,1.38629436111989,1.92181205567281,0.693147180559945,2,1.09861228866811,2,6.39859493453521,40.9420171362596,261.971383457724,360000,216000000,4.49980967033027,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,50,2,1,93,9,1,1.63,0,1,1,164,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,15020271,Hackney,flexible,Private room,Apartment,3.91202300542815,4,0.693147180559945,0.480453013918201,0,2,2.30258509299405,2,5.10594547390058,26.0706791824458,133.115466373123,26896,4410944,4.53259949315326,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,79,4,1,100,5,2,0.24,12,7,1,614,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,79,5564806,Hackney,moderate,Entire home/apt,Apartment,4.36944785246702,16,1.38629436111989,1.92181205567281,0,2,1.79175946922805,2,6.42162226780652,41.2372325503885,264.80993080829103,376996,231475544,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,4,1,89,12,1,0.62,0,3,4,582,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,100,5684042,Hackney,strict,Entire home/apt,Apartment,4.60517018598809,16,1.38629436111989,1.92181205567281,1.38629436111989,2,2.56494935746154,2,6.36818718635049,40.5538080403986,258.254240720584,338724,197137368,4.48863636973214,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,95,4,1,97,13,1,1.36,0,2,2,285,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,95,12923231,Hackney,moderate,Entire home/apt,Apartment,4.55387689160054,16,1.38629436111989,1.92181205567281,0.693147180559945,2,2.63905732961526,2,5.65599181081985,31.9902433640612,180.936554493264,81225,23149125,4.57471097850338,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,50,3,1,93,25,2,9.49,15,1,1,78,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,50,16357298,Hackney,strict,Entire home/apt,Apartment,3.91202300542815,9,1.09861228866811,1.20694896081258,0,2,3.25809653802148,2,4.36944785246702,19.0920745354287,83.4218240779691,6084,474552,4.53259949315326,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,69,3,1,97,35,2,1.44,10,1,2,728,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,69,3650295,Hackney,strict,Entire home/apt,Apartment,4.23410650459726,9,1.09861228866811,1.20694896081258,0.693147180559945,2,3.58351893845611,2,6.59167373200866,43.450162589253,286.409295391084,529984,385828352,4.57471097850338,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,170,6,1,96,0,1,0.52,0,3,3,405,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,170,575832,Hackney,moderate,Entire home/apt,Apartment,5.13579843705026,36,1.79175946922805,3.2104019955684,1.09861228866811,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,131,6,1,97,7,2,1.11,10,1,3,188,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,131,14457703,Hackney,flexible,Entire home/apt,Apartment,4.87519732320115,36,1.79175946922805,3.2104019955684,1.09861228866811,2,2.07944154167984,2,5.24174701505964,27.4759117698867,144.021778505846,35344,6644672,4.57471097850338,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,78,3,1,100,2,3,0.12,0,2,1,509,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,78,7916567,Hackney,strict,Entire home/apt,Apartment,4.35670882668959,9,1.09861228866811,1.20694896081258,0,2,1.09861228866811,2,6.23441072571837,38.8678770969523,242.318309859143,259081,131872229,4.60517018598809,2,0,0,0
House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,4,1,100,1,1,0.05,0,3,4,563,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,90,6999266,Hackney,moderate,Entire home/apt,House,4.49980967033027,16,1.38629436111989,1.92181205567281,1.38629436111989,2,0.693147180559945,2,6.33505425149806,40.1329123694236,254.244177130916,316969,178453547,4.60517018598809,3,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,75,2,1,96,0,1,0.52,0,1,1,405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,75,15320365,Hackney,flexible,Private room,Apartment,4.31748811353631,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,4,1,91,7,2,0.96,10,2,2,217,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,90,12016909,Hackney,strict,Entire home/apt,Apartment,4.49980967033027,16,1.38629436111989,1.92181205567281,0.693147180559945,2,2.07944154167984,2,5.38449506278909,28.9927870812001,156.111518895217,47089,10218313,4.51085950651685,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,270,4,1,88,79,2,4.18,15,2,2,566,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,270,7336217,Hackney,moderate,Entire home/apt,Apartment,5.59842195899838,16,1.38629436111989,1.92181205567281,0.693147180559945,2,4.38202663467388,3,6.34035930372775,40.2001561003671,254.88343374227,320356,181321496,4.47733681447821,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,145,3,1,100,1,1,0.07,0,3,2,435,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,145,9267697,Hackney,strict,Entire home/apt,Apartment,4.97673374242057,9,1.09861228866811,1.20694896081258,0.693147180559945,2,0.693147180559945,2,6.07764224334903,36.9377352381407,224.494340056966,189225,82312875,4.60517018598809,3,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,40,2,1.5,92,12,1,0.34,10,1,1,1068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,1634643,Hackney,strict,Private room,Apartment,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,2.56494935746154,2,6.97447891102505,48.6433560803331,339.262061143765,1140624,1218186432,4.52178857704904,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,160,2,1,96,11,1,0.85,0,4,2,387,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,160,10029575,Hackney,strict,Entire home/apt,Apartment,5.07517381523383,4,0.693147180559945,0.480453013918201,0.693147180559945,2,2.484906649788,2,5.96100533962327,35.5335846590172,211.815887888357,149769,57960603,4.56434819146784,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,325,4,2,93,27,1,3.09,0,2,2,261,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,325,12363150,Hackney,strict,Entire home/apt,Apartment,5.78382518232974,16,1.38629436111989,1.92181205567281,0.693147180559945,3,3.3322045101752,2,5.5683445037611,31.0064605125664,172.654653976235,68121,17779581,4.53259949315326,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,32,1,1,90,2,1,0.12,0,1,1,496,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8913603,Hackney,flexible,Private room,Apartment,3.46573590279973,1,0,0,0,2,1.09861228866811,2,6.20859002609663,38.5465901121465,239.319974910308,246016,122023936,4.49980967033027,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,83,3,1,97,6,1,1.02,0,2,1,174,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,83,14820269,Hackney,flexible,Entire home/apt,Apartment,4.4188406077966,9,1.09861228866811,1.20694896081258,0,2,1.94591014905531,2,5.16478597392351,26.6750141564371,137.770738969377,30276,5268024,4.57471097850338,2,0,0,0
House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,4,1.5,96,0,1,0.52,10,3,2,405,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,9703020,Hackney,strict,Entire home/apt,House,4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
